# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
7.400000000000000000e+01 4.628780056958911260e+00 4.609899192951277591e+00 7.094603181414528947e+00 7.104927959969770335e+00
7.420000000000000284e+01 4.628432433321639117e+00 4.599083835703789980e+00 7.093740714268191638e+00 7.088617150736948425e+00
7.440000000000000568e+01 4.636087930642498911e+00 4.608194582150563434e+00 7.103550375982500498e+00 7.099573370944970208e+00
7.459999999999999432e+01 4.631012053542391982e+00 4.603604455156711239e+00 7.096607357272085359e+00 7.093044994104506173e+00
7.479999999999999716e+01 4.632311472178050948e+00 4.601381188257771981e+00 7.100095804065012395e+00 7.091273770720224690e+00
7.500000000000000000e+01 4.625944823451665577e+00 4.600749609668408624e+00 7.090118217067426620e+00 7.089591302112594917e+00
7.520000000000000284e+01 4.630936218002690730e+00 4.605261740053390618e+00 7.098773866926697984e+00 7.098305171123734603e+00
7.540000000000000568e+01 4.626551569612600723e+00 4.600088734019598391e+00 7.092457536601143531e+00 7.089642649647418082e+00
7.559999999999999432e+01 4.628422663422808725e+00 4.600912009462517993e+00 7.095289185880685245e+00 7.090112220121414843e+00
7.579999999999999716e+01 4.635062056402108333e+00 4.610120606852952996e+00 7.106181026300571801e+00 7.105644578016986124e+00
7.600000000000000000e+01 4.633836389229528230e+00 4.608509366869254720e+00 7.101925909949242666e+00 7.101492285117582348e+00
7.620000000000000284e+01 4.629724003278169242e+00 4.600268746640365336e+00 7.095980737353438705e+00 7.088106582394577693e+00
7.640000000000000568e+01 4.629368540373246965e+00 4.604464087313252740e+00 7.095364701130542073e+00 7.094866531587571856e+00
7.659999999999999432e+01 4.618680343063664928e+00 4.595174928281297255e+00 7.080469585639002972e+00 7.082419014585470407e+00
7.679999999999999716e+01 4.635132685135095798e+00 4.609520026973039641e+00 7.104285094718938431e+00 7.103592420062981638e+00
7.700000000000000000e+01 4.634339596484927881e+00 4.611722559676959321e+00 7.104405531745415558e+00 7.108144462910787276e+00
7.720000000000000284e+01 4.628045898238889677e+00 4.599131241098313616e+00 7.095168107198698948e+00 7.088542916188098175e+00
7.740000000000000568e+01 4.626663277748645164e+00 4.597338543735999927e+00 7.093876923200489237e+00 7.085935006735329722e+00
7.759999999999999432e+01 4.630268292213666648e+00 4.604042400445202965e+00 7.096360153517093039e+00 7.094755309067844351e+00
7.779999999999999716e+01 4.631865121157050957e+00 4.611303034884131513e+00 7.099387597257130089e+00 7.104964641500184364e+00
7.800000000000000000e+01 4.629822579828191564e+00 4.607321255823221051e+00 7.095320415747852216e+00 7.099400161274534327e+00
7.820000000000000284e+01 4.625457391239264027e+00 4.602340591137624948e+00 7.087623139131026484e+00 7.091445833941203425e+00
7.840000000000000568e+01 4.629122701613213486e+00 4.602071288817414896e+00 7.095210227916031620e+00 7.091472895416965905e+00
7.859999999999999432e+01 4.637201730351471873e+00 4.611220797048527054e+00 7.107223646901485559e+00 7.105573243233933134e+00
7.879999999999999716e+01 4.635636133803616943e+00 4.608677289222918638e+00 7.106190959797346274e+00 7.103805023873985824e+00
7.900000000000000000e+01 4.634075180729947618e+00 4.607083824899039115e+00 7.106463224203549700e+00 7.102258951847143287e+00
7.920000000000000284e+01 4.630449106002060944e+00 4.601028280962546013e+00 7.099763634306417437e+00 7.092185601703641318e+00
7.940000000000000568e+01 4.628426026915000158e+00 4.606606723307304918e+00 7.097274807020006904e+00 7.100607820886378541e+00
7.959999999999999432e+01 4.622042962039392577e+00 4.600577120888578619e+00 7.087334135201990293e+00 7.091486508139219325e+00
7.979999999999999716e+01 4.626331758158153562e+00 4.599885650564081274e+00 7.092418864306995197e+00 7.089236948761041823e+00
