# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
1.900000000000000000e+01 5.075159501898264480e+00 5.085153357265031815e+00 6.248174568159507558e+00 6.251886661753916385e+00
2.000000000000000000e+01 5.062798789392084053e+00 5.074300267585793556e+00 6.234935354024262466e+00 6.239546964246363459e+00
2.100000000000000000e+01 5.082515837939184600e+00 5.086983932437883382e+00 6.257934631876162612e+00 6.254276587811239629e+00
2.200000000000000000e+01 5.084922092971436491e+00 5.090839915330625409e+00 6.259478536221183553e+00 6.257529518778883748e+00
2.300000000000000000e+01 5.083387323742300623e+00 5.092072391050308511e+00 6.258040895685122784e+00 6.259290513846642590e+00
2.400000000000000000e+01 5.082625464375565727e+00 5.094018678624061991e+00 6.256813540018212549e+00 6.261400647524611784e+00
2.500000000000000000e+01 5.076128280200304488e+00 5.081637947062028537e+00 6.248928819901905740e+00 6.246768638038192378e+00
2.600000000000000000e+01 5.076085359566080868e+00 5.082338306016603191e+00 6.248061256683419273e+00 6.246715225055090137e+00
2.700000000000000000e+01 5.085090655869735521e+00 5.088259971351511979e+00 6.259077824839972770e+00 6.254238552158819076e+00
2.800000000000000000e+01 5.078931721320407711e+00 5.085681389472404668e+00 6.251414522817076325e+00 6.250971770460713728e+00
2.900000000000000000e+01 5.072030785525516450e+00 5.081246046794270832e+00 6.242474855456261018e+00 6.244933410603725754e+00
3.000000000000000000e+01 5.077977354892902362e+00 5.087420837893914971e+00 6.250084987149137739e+00 6.253143406736931809e+00
3.100000000000000000e+01 5.073624332592884478e+00 5.081707534280518246e+00 6.244048710199193053e+00 6.245820674389753968e+00
3.200000000000000000e+01 5.077229348622813276e+00 5.087813378120690011e+00 6.250151050555579069e+00 6.254334645924326530e+00
3.300000000000000000e+01 5.094849324919312750e+00 5.103123993839544958e+00 6.270636443951475236e+00 6.272081771913102344e+00
3.400000000000000000e+01 5.093857001724617639e+00 5.099821029559818086e+00 6.269384503870483627e+00 6.267596283956827108e+00
3.500000000000000000e+01 5.087776302346016521e+00 5.092691952751731144e+00 6.261529173622370159e+00 6.259649504405717657e+00
3.600000000000000000e+01 5.094143360277794130e+00 5.103122872541916877e+00 6.267860861064564304e+00 6.271267938807834064e+00
3.700000000000000000e+01 5.092263535841494715e+00 5.094261237741823045e+00 6.265998486148851576e+00 6.261264522007888189e+00
3.800000000000000000e+01 5.083320859491918142e+00 5.091484860973030990e+00 6.255465747967958734e+00 6.258473317854828188e+00
3.900000000000000000e+01 5.092064942755790469e+00 5.097918703399224150e+00 6.264680561756470034e+00 6.265283070181831171e+00
4.000000000000000000e+01 5.093502658830868945e+00 5.096740679522241635e+00 6.266439637250645234e+00 6.264369699029769478e+00
4.100000000000000000e+01 5.092472698451172342e+00 5.095555288984439990e+00 6.266308947998401102e+00 6.263853835975599971e+00
4.200000000000000000e+01 5.096857593585212065e+00 5.101008741165466098e+00 6.269444643279522111e+00 6.268779594946543021e+00
4.300000000000000000e+01 5.093278360483769696e+00 5.095240425094432979e+00 6.264933689078342027e+00 6.261713674136543339e+00
4.400000000000000000e+01 5.096699119700948799e+00 5.097191998426371384e+00 6.268272140938545789e+00 6.263579491002530197e+00
4.500000000000000000e+01 5.091425842884957476e+00 5.097034885321630959e+00 6.261659539788941409e+00 6.263496609246837821e+00
4.600000000000000000e+01 5.092390379485037144e+00 5.095324427030465841e+00 6.262452873636103590e+00 6.261298630804284393e+00
4.700000000000000000e+01 5.101780209690335077e+00 5.109415858638572061e+00 6.272956383341903752e+00 6.277387339261769839e+00
4.800000000000000000e+01 5.094237131253626316e+00 5.098214750859019873e+00 6.263502295650612339e+00 6.263406122327698000e+00
4.900000000000000000e+01 5.095597331242765371e+00 5.101623017164520490e+00 6.264606891966698399e+00 6.267764766495520945e+00
5.000000000000000000e+01 5.100900395967066459e+00 5.105639554368605282e+00 6.269790419406298554e+00 6.271571033759475888e+00
5.100000000000000000e+01 5.100899275049481929e+00 5.106144604815866295e+00 6.269681914125924571e+00 6.271864920751121453e+00
5.200000000000000000e+01 5.097888913892097307e+00 5.099312537177345561e+00 6.266894318555654486e+00 6.264758321671604513e+00
5.300000000000000000e+01 5.097981163682652195e+00 5.095945830112963648e+00 6.267235050907498994e+00 6.261152088347526679e+00
5.400000000000000000e+01 5.102018042707264556e+00 5.107928897423983372e+00 6.271412483638949986e+00 6.274480110539755628e+00
5.500000000000000000e+01 5.102953348014658275e+00 5.107601137772997291e+00 6.273638888077492481e+00 6.275650527596754458e+00
5.600000000000000000e+01 5.096876572313487230e+00 5.100736797681825863e+00 6.266133658793388683e+00 6.267329222961967261e+00
5.700000000000000000e+01 5.097898763536058198e+00 5.096623367663982052e+00 6.267031332105681862e+00 6.262098850645404724e+00
5.800000000000000000e+01 5.101985129298902244e+00 5.102055277486850393e+00 6.271022581114876537e+00 6.267967125249530369e+00
5.900000000000000000e+01 5.088377845744464167e+00 5.093327529250961661e+00 6.254809668531311928e+00 6.257959377860415451e+00
