# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
2.040000000000000000e+02 4.275753391994276065e+00 4.280346398375484362e+00 6.475021913918197036e+00 6.474894988921946926e+00
2.060000000000000000e+02 4.273345300794607837e+00 4.278225385165730366e+00 6.471036269607126634e+00 6.471295481167985031e+00
2.080000000000000000e+02 4.277362309762475334e+00 4.280285139443738451e+00 6.477661527244108264e+00 6.474359428158282803e+00
2.100000000000000000e+02 4.275769327310004364e+00 4.280684325983938443e+00 6.474787605109919575e+00 6.474658519909034737e+00
2.120000000000000000e+02 4.280021684141063432e+00 4.286432290801596601e+00 6.480716584108542122e+00 6.482636295750508815e+00
2.140000000000000000e+02 4.282703000250200454e+00 4.287252124498786010e+00 6.484920522483065497e+00 6.483994259369712410e+00
2.160000000000000000e+02 4.276220964697436955e+00 4.285473282717111587e+00 6.475644681008700054e+00 6.481837278252860379e+00
2.180000000000000000e+02 4.280456665273194794e+00 4.283966303495001071e+00 6.481998793995813024e+00 6.479416678005131658e+00
2.200000000000000000e+02 4.279181510603724981e+00 4.283872852784300633e+00 6.480847751590190775e+00 6.479907075217100854e+00
2.220000000000000000e+02 4.274471831029490687e+00 4.281947868722401296e+00 6.473926605558592229e+00 6.477145982624820775e+00
2.240000000000000000e+02 4.276038628087761140e+00 4.277044322361199136e+00 6.475247974072435575e+00 6.469173014567493496e+00
2.260000000000000000e+02 4.280030332407731564e+00 4.283695801804886294e+00 6.480789695087987745e+00 6.478767245589454049e+00
2.280000000000000000e+02 4.276377756601301705e+00 4.280861377514071364e+00 6.476051878283652030e+00 6.475569648418345814e+00
2.300000000000000000e+02 4.274909214902339549e+00 4.281207632344241176e+00 6.474237309792213679e+00 6.476407503836174584e+00
2.320000000000000000e+02 4.279764315058482538e+00 4.286867271574628546e+00 6.480819324601237774e+00 6.483930035591776608e+00
2.340000000000000000e+02 4.284491371525755099e+00 4.286662834039927539e+00 6.487780910286772063e+00 6.483654888787174997e+00
2.360000000000000000e+02 4.273525955721328096e+00 4.281630281498258306e+00 6.471404628720955010e+00 6.475824935811870020e+00
2.380000000000000000e+02 4.276551364826463697e+00 4.280973966230464889e+00 6.475858650495160518e+00 6.475078608836150273e+00
2.400000000000000000e+02 4.274652325890062166e+00 4.278613601418826740e+00 6.473340514715433258e+00 6.471151101804538008e+00
2.420000000000000000e+02 4.275737937121795618e+00 4.283223023827956055e+00 6.475470191192696845e+00 6.478556799686626455e+00
2.440000000000000000e+02 4.274748499119279899e+00 4.284333218490528949e+00 6.474230342405884464e+00 6.480646676181782695e+00
2.460000000000000000e+02 4.275973204608171763e+00 4.281967568490854248e+00 6.476109373269603786e+00 6.477235672381957521e+00
2.480000000000000000e+02 4.281635086311681881e+00 4.286183970447989822e+00 6.484472806092678177e+00 6.483938124981481366e+00
2.500000000000000000e+02 4.277856548725658570e+00 4.282424570356865523e+00 6.478992826563463758e+00 6.478086099351928695e+00
2.520000000000000000e+02 4.279294420116439568e+00 4.284165936458684598e+00 6.480975076341350949e+00 6.480652281407441428e+00
2.540000000000000000e+02 4.281730538960571764e+00 4.287350619937138063e+00 6.484187088372852514e+00 6.485062741096406569e+00
2.560000000000000000e+02 4.285281896614496766e+00 4.288530241844327406e+00 6.488397029966852081e+00 6.486290897745781159e+00
