# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
1.130000000000000000e+02 4.779835901104161344e+00 4.777433734445642344e+00 6.067827633339840432e+00 6.062723709625707613e+00
1.140000000000000000e+02 4.785917236375793138e+00 4.791586973223805224e+00 6.074634418146966475e+00 6.078966715925289144e+00
1.150000000000000000e+02 4.785143926745469400e+00 4.783445722524450439e+00 6.073949992127729125e+00 6.069163417278593542e+00
1.160000000000000000e+02 4.775543739106521635e+00 4.783857319161765709e+00 6.063298822920229370e+00 6.070503997219706349e+00
1.170000000000000000e+02 4.775465423959655453e+00 4.777502197805601369e+00 6.063089660849059648e+00 6.062500926597284234e+00
1.180000000000000000e+02 4.779466424108937517e+00 4.789283139738492068e+00 6.069155568116076260e+00 6.078125496729449573e+00
1.190000000000000000e+02 4.784301990565983154e+00 4.783500414272523038e+00 6.076460836048932279e+00 6.072024039233142823e+00
1.200000000000000000e+02 4.781967086038604542e+00 4.783271552095287760e+00 6.072501620414026746e+00 6.069871543458792651e+00
1.210000000000000000e+02 4.784359325973178478e+00 4.784135428726988160e+00 6.077383093428596617e+00 6.072923392161796663e+00
1.220000000000000000e+02 4.783483757494081168e+00 4.778590373750741804e+00 6.077001282618840428e+00 6.066235604053598074e+00
1.230000000000000000e+02 4.779285607020117510e+00 4.785276295281318149e+00 6.071972706608880443e+00 6.074365757290911105e+00
1.240000000000000000e+02 4.784311999821420969e+00 4.785508440835370081e+00 6.077988001620844294e+00 6.074092932872487083e+00
1.250000000000000000e+02 4.782095049526099650e+00 4.785508761011518786e+00 6.076520891410561731e+00 6.074629614997618887e+00
1.260000000000000000e+02 4.776520847395713254e+00 4.786740354652492258e+00 6.068047687596145323e+00 6.074642266878536034e+00
1.270000000000000000e+02 4.774251207334208047e+00 4.777741869911509731e+00 6.065564871156577276e+00 6.063700493905289868e+00
1.280000000000000000e+02 4.767549831299382035e+00 4.771135628561046005e+00 6.057669827321625178e+00 6.055297120483059459e+00
1.290000000000000000e+02 4.774586811348936699e+00 4.779216580870662590e+00 6.066680273891803310e+00 6.065426576522480850e+00
1.300000000000000000e+02 4.783330571105201656e+00 4.791820239611319643e+00 6.077667455166029242e+00 6.082031138954817173e+00
1.310000000000000000e+02 4.784129743946557767e+00 4.789579826517091021e+00 6.078029884045052178e+00 6.078177465832613535e+00
1.320000000000000000e+02 4.779431990747718295e+00 4.785372948772325330e+00 6.070894220518233908e+00 6.072020193941964017e+00
1.330000000000000000e+02 4.787148590802371650e+00 4.788675351022222415e+00 6.078909460929791564e+00 6.075688886512380371e+00
1.340000000000000000e+02 4.775663297408997643e+00 4.781751038205408477e+00 6.065125165624746018e+00 6.067350529991869301e+00
1.350000000000000000e+02 4.780646766085098420e+00 4.786326032997353153e+00 6.069497736601052296e+00 6.071559746191900864e+00
1.360000000000000000e+02 4.780556278924126268e+00 4.781304123871902512e+00 6.071091849670090745e+00 6.067596927716732758e+00
1.370000000000000000e+02 4.778882015613378442e+00 4.784371897707720755e+00 6.070239659396666099e+00 6.072388070620862166e+00
1.380000000000000000e+02 4.777606300054276112e+00 4.787258617351223933e+00 6.067165870231425728e+00 6.074848147768885376e+00
1.390000000000000000e+02 4.779562837355230798e+00 4.777847093370360732e+00 6.069239809729544355e+00 6.063180230509240154e+00
1.400000000000000000e+02 4.771804675242333538e+00 4.777207592837105388e+00 6.061206628358598358e+00 6.063277603933351578e+00
1.410000000000000000e+02 4.768643211069314880e+00 4.775481519929676288e+00 6.056263818767403606e+00 6.060929879885601501e+00
1.420000000000000000e+02 4.785801926296089803e+00 4.798324784064688764e+00 6.078416503234346457e+00 6.089885421664003040e+00
1.430000000000000000e+02 4.785784789614197621e+00 4.786222573718452722e+00 6.077984642761581568e+00 6.074568036606142307e+00
1.440000000000000000e+02 4.789862420797471820e+00 4.795603506651420211e+00 6.081442724675513389e+00 6.084260908286512226e+00
1.450000000000000000e+02 4.784951502860757877e+00 4.789836474984539016e+00 6.075355125506872511e+00 6.076906067845379233e+00
1.460000000000000000e+02 4.787249567864542144e+00 4.789133556801253633e+00 6.078129499859923790e+00 6.076409751194026931e+00
1.470000000000000000e+02 4.779504298868570977e+00 4.784917789382720166e+00 6.070504156880963009e+00 6.072975046960842782e+00
1.480000000000000000e+02 4.781349207752673358e+00 4.777766854199401614e+00 6.069831583211777293e+00 6.061505477627270544e+00
1.490000000000000000e+02 4.781488703223247150e+00 4.788794664702471948e+00 6.070073739278372571e+00 6.074963376222733302e+00
1.500000000000000000e+02 4.783615885760936770e+00 4.790465164287148525e+00 6.072741056458393238e+00 6.076893415044849256e+00
1.510000000000000000e+02 4.780902617076728589e+00 4.788620817424595444e+00 6.069410858022806110e+00 6.073973134755184411e+00
1.520000000000000000e+02 4.776451020605366971e+00 4.786911961260590154e+00 6.063587908404355353e+00 6.072142233704158620e+00
1.530000000000000000e+02 4.787329805834751539e+00 4.791746005924027330e+00 6.078576735638080208e+00 6.079561211449539648e+00
1.540000000000000000e+02 4.782685062502452844e+00 4.786485466421733115e+00 6.073463998263227026e+00 6.072890879608864978e+00
1.550000000000000000e+02 4.784194205399277422e+00 4.783190992975093536e+00 6.075076767797394695e+00 6.068607191002874046e+00
1.560000000000000000e+02 4.785181963419676165e+00 4.784649127244763989e+00 6.076507921615200480e+00 6.070825911889834892e+00
1.570000000000000000e+02 4.790285231207718653e+00 4.793846923594123233e+00 6.083836015589625390e+00 6.082943625790043995e+00
1.580000000000000000e+02 4.782446190969692701e+00 4.782417763093480545e+00 6.074932467471160891e+00 6.069255020791896271e+00
